TIME,TEAM,PLAY,SCORE,Game,Date,TEAM_NAME,OPPONENT_NAME,HALF,TEAM_SCORE,OPPONENT_SCORE,OPPONENT_SCORE_FILLED,TEAM_SCORE_FILLED,ACTING_TEAM,OPPONENT_POINTS,TEAM_POINTS,IS_END_OF_POSSESSION,PLAYER,TEAM_ROSTER_ON_COURT,OPPONENT_ROSTER_ON_COURT,TIME_SECONDS,NEXT_TIME_SECONDS,DURATION_SECONDS,PTS,FGM,FGA,3PM,3PA,FTM,FTA,FOULS,TO,AST,STL,OREB,DREB,Driver/Shooter,Playmaker,Unclassified,Post Scorer,Rebounder,Not Scouted,Spot-Up Shooter
08:56,,Layup MISSED by Wis.-Whitewater's Jake Quast,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,79.0,Wis.-Whitewater,0,0,False,Jake Quast,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Brogan Fuller,Caleb Dyvig,Cam Henderson,Marcus Haupert",536,536.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,1
08:56,,Block by Simpson's Marcus Haupert,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,79.0,Simpson,0,0,False,Marcus Haupert,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Brogan Fuller,Caleb Dyvig,Cam Henderson,Marcus Haupert",536,536.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,1
08:56,,Offensive rebound by Wis.-Whitewater's Wis.-Whitewater,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,79.0,Wis.-Whitewater,0,0,False,,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Brogan Fuller,Caleb Dyvig,Cam Henderson,Marcus Haupert",536,534.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,2,1,1
08:54,,Jumper by Wis.-Whitewater's Collin Madson,(55-82),6513261,2025-11-25,Wis.-Whitewater,Simpson,2,82.0,55.0,55.0,82.0,Wis.-Whitewater,0,3,True,Collin Madson,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Brogan Fuller,Caleb Dyvig,Cam Henderson,Marcus Haupert",534,534.0,0.0,3,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,1,2,1,1
08:54,,Assist by Wis.-Whitewater's Joey Berezowitz,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,82.0,Wis.-Whitewater,0,0,False,Joey Berezowitz,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Brogan Fuller,Caleb Dyvig,Cam Henderson,Marcus Haupert",534,518.0,16.0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,2,1,1
08:38,,Personal Foul on Wis.-Whitewater's Jake Quast (Marcus Haupert draws the foul),,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,82.0,Wis.-Whitewater,0,0,False,Jake Quast,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Brogan Fuller,Caleb Dyvig,Cam Henderson,Marcus Haupert",518,518.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,2,1,1
08:38,,Subbing out for Simpson-Caleb Dyvig,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,82.0,,0,0,False,Caleb Dyvig,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Brogan Fuller,Cam Henderson,Marcus Haupert",518,518.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,1
08:38,,Subbing in for Simpson-Spencer Holley,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,82.0,,0,0,False,Spencer Holley,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Brogan Fuller,Cam Henderson,Marcus Haupert,Spencer Holley",518,515.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,1
08:35,,2 Pointer MISSED by Simpson's Marcus Haupert,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,82.0,Simpson,0,0,False,Marcus Haupert,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Brogan Fuller,Cam Henderson,Marcus Haupert,Spencer Holley",515,511.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,1
08:31,,Defensive rebound by Wis.-Whitewater's Collin Madson,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,82.0,Wis.-Whitewater,0,0,False,Collin Madson,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Brogan Fuller,Cam Henderson,Marcus Haupert,Spencer Holley",511,485.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,2,0,1
08:05,,Jumper by Wis.-Whitewater's JR Lukenbill,(55-85),6513261,2025-11-25,Wis.-Whitewater,Simpson,2,85.0,55.0,55.0,85.0,Wis.-Whitewater,0,3,True,JR Lukenbill,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Brogan Fuller,Cam Henderson,Marcus Haupert,Spencer Holley",485,485.0,0.0,3,1,1,1,1,0,0,0,0,0,0,0,0,2,0,1,1,2,0,1
08:05,,Assist by Wis.-Whitewater's Collin Madson,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,55.0,85.0,Wis.-Whitewater,0,0,False,Collin Madson,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Brogan Fuller,Cam Henderson,Marcus Haupert,Spencer Holley",485,462.0,23.0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,2,0,1
07:42,,2 Pointer by Simpson's Cam Henderson,(57-85),6513261,2025-11-25,Wis.-Whitewater,Simpson,2,85.0,57.0,57.0,85.0,Simpson,2,0,True,Cam Henderson,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Brogan Fuller,Cam Henderson,Marcus Haupert,Spencer Holley",462,446.0,16.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,1
07:26,,2 Pointer by Wis.-Whitewater's Collin Madson,(57-87),6513261,2025-11-25,Wis.-Whitewater,Simpson,2,87.0,57.0,57.0,87.0,Wis.-Whitewater,0,2,True,Collin Madson,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Brogan Fuller,Cam Henderson,Marcus Haupert,Spencer Holley",446,445.0,1.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,1
07:25,,Personal Foul on Simpson's Marcus Haupert (Collin Madson draws the foul),,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,57.0,87.0,Simpson,0,0,False,Marcus Haupert,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Brogan Fuller,Cam Henderson,Marcus Haupert,Spencer Holley",445,445.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,2,0,1
07:25,,Commercial time out.,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,57.0,87.0,,0,0,False,,"Collin Madson,JR Lukenbill,Jake Quast,Joey Berezowitz,Kelton McEwen","Bo Huston,Brogan Fuller,Cam Henderson,Marcus Haupert,Spencer Holley",445,445.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,1
07:25,,Subbing out for Wis.-Whitewater-Jake Quast,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,57.0,87.0,,0,0,False,Jake Quast,"Collin Madson,JR Lukenbill,Joey Berezowitz,Kelton McEwen","Bo Huston,Brogan Fuller,Cam Henderson,Marcus Haupert,Spencer Holley",445,445.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,1
07:25,,Subbing in for Wis.-Whitewater-Rashad Rogers,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,57.0,87.0,,0,0,False,Rashad Rogers,"Collin Madson,JR Lukenbill,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Bo Huston,Brogan Fuller,Cam Henderson,Marcus Haupert,Spencer Holley",445,445.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,1
07:25,,Subbing out for Simpson-Bo Huston,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,57.0,87.0,,0,0,False,Bo Huston,"Collin Madson,JR Lukenbill,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Brogan Fuller,Cam Henderson,Marcus Haupert,Spencer Holley",445,445.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0
07:25,,Subbing out for Simpson-Cam Henderson,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,57.0,87.0,,0,0,False,Cam Henderson,"Collin Madson,JR Lukenbill,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Brogan Fuller,Marcus Haupert,Spencer Holley",445,445.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
07:25,,Subbing out for Simpson-Marcus Haupert,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,57.0,87.0,,0,0,False,Marcus Haupert,"Collin Madson,JR Lukenbill,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Brogan Fuller,Spencer Holley",445,445.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
07:25,,Subbing in for Simpson-Jachin Mertes,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,57.0,87.0,,0,0,False,Jachin Mertes,"Collin Madson,JR Lukenbill,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Brogan Fuller,Jachin Mertes,Spencer Holley",445,445.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
07:25,,Subbing in for Simpson-Mateo Dzolota,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,57.0,87.0,,0,0,False,Mateo Dzolota,"Collin Madson,JR Lukenbill,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Brogan Fuller,Jachin Mertes,Mateo Dzolota,Spencer Holley",445,445.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
07:25,,Subbing in for Simpson-Levi Gurwell,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,57.0,87.0,,0,0,False,Levi Gurwell,"Collin Madson,JR Lukenbill,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",445,445.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
07:25,,Free Throw by Wis.-Whitewater's Collin Madson,(57-88),6513261,2025-11-25,Wis.-Whitewater,Simpson,2,88.0,57.0,57.0,88.0,Wis.-Whitewater,0,1,True,Collin Madson,"Collin Madson,JR Lukenbill,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",445,445.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0
07:25,,Subbing out for Wis.-Whitewater-Collin Madson,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,57.0,88.0,,0,0,False,Collin Madson,"JR Lukenbill,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",445,445.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
07:25,,Subbing in for Wis.-Whitewater-Luke Bara,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,57.0,88.0,,0,0,False,Luke Bara,"JR Lukenbill,Joey Berezowitz,Kelton McEwen,Luke Bara,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",445,437.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
07:17,,Personal Foul on Wis.-Whitewater's Joey Berezowitz (Levi Gurwell draws the foul),,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,57.0,88.0,Wis.-Whitewater,0,0,False,Joey Berezowitz,"JR Lukenbill,Joey Berezowitz,Kelton McEwen,Luke Bara,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",437,437.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0
07:17,,Free Throw by Simpson's Levi Gurwell,(58-88),6513261,2025-11-25,Wis.-Whitewater,Simpson,2,88.0,58.0,58.0,88.0,Simpson,1,0,True,Levi Gurwell,"JR Lukenbill,Joey Berezowitz,Kelton McEwen,Luke Bara,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",437,437.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0
07:17,,Subbing out for Wis.-Whitewater-Joey Berezowitz,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,58.0,88.0,,0,0,False,Joey Berezowitz,"JR Lukenbill,Kelton McEwen,Luke Bara,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",437,437.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
07:17,,Subbing in for Wis.-Whitewater-Isaiah Robinson,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,58.0,88.0,,0,0,False,Isaiah Robinson,"Isaiah Robinson,JR Lukenbill,Kelton McEwen,Luke Bara,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",437,437.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
07:17,,Free Throw by Simpson's Levi Gurwell,(59-88),6513261,2025-11-25,Wis.-Whitewater,Simpson,2,88.0,59.0,59.0,88.0,Simpson,1,0,True,Levi Gurwell,"Isaiah Robinson,JR Lukenbill,Kelton McEwen,Luke Bara,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",437,416.0,21.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0
06:56,,3 Pointer MISSED by Wis.-Whitewater's Isaiah Robinson,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,59.0,88.0,Wis.-Whitewater,0,0,False,Isaiah Robinson,"Isaiah Robinson,JR Lukenbill,Kelton McEwen,Luke Bara,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",416,412.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
06:52,,Defensive rebound by Simpson's Levi Gurwell,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,59.0,88.0,Simpson,0,0,False,Levi Gurwell,"Isaiah Robinson,JR Lukenbill,Kelton McEwen,Luke Bara,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",412,402.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
06:42,,2 Pointer by Simpson's Levi Gurwell,(61-88),6513261,2025-11-25,Wis.-Whitewater,Simpson,2,88.0,61.0,61.0,88.0,Simpson,2,0,True,Levi Gurwell,"Isaiah Robinson,JR Lukenbill,Kelton McEwen,Luke Bara,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",402,386.0,16.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
06:26,,Jumper by Wis.-Whitewater's JR Lukenbill,(61-91),6513261,2025-11-25,Wis.-Whitewater,Simpson,2,91.0,61.0,61.0,91.0,Wis.-Whitewater,0,3,True,JR Lukenbill,"Isaiah Robinson,JR Lukenbill,Kelton McEwen,Luke Bara,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",386,386.0,0.0,3,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
06:26,,Assist by Wis.-Whitewater's Rashad Rogers,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,61.0,91.0,Wis.-Whitewater,0,0,False,Rashad Rogers,"Isaiah Robinson,JR Lukenbill,Kelton McEwen,Luke Bara,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",386,374.0,12.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
06:14,,Turnover by Simpson 's Mateo Dzolota,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,61.0,91.0,,0,0,True,Mateo Dzolota,"Isaiah Robinson,JR Lukenbill,Kelton McEwen,Luke Bara,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",374,374.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0
06:14,,Steal by Wis.-Whitewater's Kelton McEwen,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,61.0,91.0,Wis.-Whitewater,0,0,False,Kelton McEwen,"Isaiah Robinson,JR Lukenbill,Kelton McEwen,Luke Bara,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",374,359.0,15.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
05:59,,Turnover by Wis.-Whitewater 's Rashad Rogers,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,61.0,91.0,,0,0,True,Rashad Rogers,"Isaiah Robinson,JR Lukenbill,Kelton McEwen,Luke Bara,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",359,359.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0
05:59,,Steal by Simpson's Mateo Dzolota,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,61.0,91.0,Simpson,0,0,False,Mateo Dzolota,"Isaiah Robinson,JR Lukenbill,Kelton McEwen,Luke Bara,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",359,350.0,9.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
05:50,,Jumper by Simpson's Levi Gurwell,(64-91),6513261,2025-11-25,Wis.-Whitewater,Simpson,2,91.0,64.0,64.0,91.0,Simpson,3,0,True,Levi Gurwell,"Isaiah Robinson,JR Lukenbill,Kelton McEwen,Luke Bara,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",350,350.0,0.0,3,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
05:50,,Assist by Simpson's Spencer Holley,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,64.0,91.0,Simpson,0,0,False,Spencer Holley,"Isaiah Robinson,JR Lukenbill,Kelton McEwen,Luke Bara,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",350,334.0,16.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
05:34,,Layup by Wis.-Whitewater's JR Lukenbill,(64-93),6513261,2025-11-25,Wis.-Whitewater,Simpson,2,93.0,64.0,64.0,93.0,Wis.-Whitewater,0,2,True,JR Lukenbill,"Isaiah Robinson,JR Lukenbill,Kelton McEwen,Luke Bara,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",334,334.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
05:34,,Assist by Wis.-Whitewater's Luke Bara,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,64.0,93.0,Wis.-Whitewater,0,0,False,Luke Bara,"Isaiah Robinson,JR Lukenbill,Kelton McEwen,Luke Bara,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",334,309.0,25.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
05:09,,2 Pointer by Simpson's Levi Gurwell,(66-93),6513261,2025-11-25,Wis.-Whitewater,Simpson,2,93.0,66.0,66.0,93.0,Simpson,2,0,True,Levi Gurwell,"Isaiah Robinson,JR Lukenbill,Kelton McEwen,Luke Bara,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",309,296.0,13.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
04:56,,Jumper by Wis.-Whitewater's Kelton McEwen,(66-96),6513261,2025-11-25,Wis.-Whitewater,Simpson,2,96.0,66.0,66.0,96.0,Wis.-Whitewater,0,3,True,Kelton McEwen,"Isaiah Robinson,JR Lukenbill,Kelton McEwen,Luke Bara,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",296,296.0,0.0,3,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
04:56,,Assist by Wis.-Whitewater's Luke Bara,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,66.0,96.0,Wis.-Whitewater,0,0,False,Luke Bara,"Isaiah Robinson,JR Lukenbill,Kelton McEwen,Luke Bara,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",296,293.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
04:53,,Wis.-Whitewater takes a [short] time out.,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,66.0,96.0,,0,0,False,,"Isaiah Robinson,JR Lukenbill,Kelton McEwen,Luke Bara,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",293,293.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
04:53,,Subbing out for Wis.-Whitewater-Kelton McEwen,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,66.0,96.0,,0,0,False,Kelton McEwen,"Isaiah Robinson,JR Lukenbill,Luke Bara,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",293,293.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
04:53,,Subbing out for Wis.-Whitewater-JR Lukenbill,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,66.0,96.0,,0,0,False,JR Lukenbill,"Isaiah Robinson,Luke Bara,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",293,293.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
04:53,,Subbing out for Wis.-Whitewater-Luke Bara,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,66.0,96.0,,0,0,False,Luke Bara,"Isaiah Robinson,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",293,293.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
04:53,,Subbing in for Wis.-Whitewater-Agape Keyes Jr.,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,66.0,96.0,,0,0,False,Agape Keyes Jr.,"Agape Keyes Jr.,Isaiah Robinson,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",293,293.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
04:53,,Subbing in for Wis.-Whitewater-Matthew McKay,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,66.0,96.0,,0,0,False,Matthew McKay,"Agape Keyes Jr.,Isaiah Robinson,Matthew McKay,Rashad Rogers","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",293,293.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
04:53,,Subbing in for Wis.-Whitewater-Trent Grunewald,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,66.0,96.0,,0,0,False,Trent Grunewald,"Agape Keyes Jr.,Isaiah Robinson,Matthew McKay,Rashad Rogers,Trent Grunewald","Brogan Fuller,Jachin Mertes,Levi Gurwell,Mateo Dzolota,Spencer Holley",293,293.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
04:53,,Subbing out for Simpson-Mateo Dzolota,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,66.0,96.0,,0,0,False,Mateo Dzolota,"Agape Keyes Jr.,Isaiah Robinson,Matthew McKay,Rashad Rogers,Trent Grunewald","Brogan Fuller,Jachin Mertes,Levi Gurwell,Spencer Holley",293,293.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
04:53,,Subbing out for Simpson-Spencer Holley,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,66.0,96.0,,0,0,False,Spencer Holley,"Agape Keyes Jr.,Isaiah Robinson,Matthew McKay,Rashad Rogers,Trent Grunewald","Brogan Fuller,Jachin Mertes,Levi Gurwell",293,293.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
04:53,,Subbing out for Simpson-Levi Gurwell,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,66.0,96.0,,0,0,False,Levi Gurwell,"Agape Keyes Jr.,Isaiah Robinson,Matthew McKay,Rashad Rogers,Trent Grunewald","Brogan Fuller,Jachin Mertes",293,293.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
04:53,,Subbing out for Simpson-Brogan Fuller,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,66.0,96.0,,0,0,False,Brogan Fuller,"Agape Keyes Jr.,Isaiah Robinson,Matthew McKay,Rashad Rogers,Trent Grunewald",Jachin Mertes,293,293.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
04:53,,Subbing in for Simpson-Michael Kasperbauer,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,66.0,96.0,,0,0,False,Michael Kasperbauer,"Agape Keyes Jr.,Isaiah Robinson,Matthew McKay,Rashad Rogers,Trent Grunewald","Jachin Mertes,Michael Kasperbauer",293,293.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
04:53,,Subbing in for Simpson-Bo Huston,,6513261,2025-11-25,Wis.-Whitewater,Simpson,2,,,66.0,96.0,,0,0,False,Bo Huston,"Agape Keyes Jr.,Isaiah Robinson,Matthew McKay,Rashad Rogers,Trent Grunewald","Bo Huston,Jachin Mertes,Michael Kasperbauer",293,293.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
