TIME,TEAM,PLAY,SCORE,Game,Date,TEAM_NAME,OPPONENT_NAME,HALF,TEAM_SCORE,OPPONENT_SCORE,OPPONENT_SCORE_FILLED,TEAM_SCORE_FILLED,ACTING_TEAM,OPPONENT_POINTS,TEAM_POINTS,IS_END_OF_POSSESSION,PLAYER,TEAM_ROSTER_ON_COURT,OPPONENT_ROSTER_ON_COURT,TIME_SECONDS,NEXT_TIME_SECONDS,DURATION_SECONDS,PTS,FGM,FGA,3PM,3PA,FTM,FTA,FOULS,TO,AST,STL,OREB,DREB,Driver/Slasher,Mid-Range Specialist,Driver/Shooter,Unclassified,Not Scouted,Post Scorer,Spot-Up Shooter
01:26,,Subbing in for Aurora-Cullen Rauls,,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,70.0,76.0,,0,0,False,Cullen Rauls,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Juan Madrigal,Mekhi Doby,Zerrick Johnson",86,86.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0
01:26,,Subbing in for Aurora-Devon Richardson,,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,70.0,76.0,,0,0,False,Devon Richardson,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Juan Madrigal,Mekhi Doby,Zerrick Johnson",86,86.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
01:26,,Free Throw by Wis.-Whitewater's Collin Madson,(70-77),6510366,2025-11-19,Wis.-Whitewater,Aurora,2,77.0,70.0,70.0,77.0,Wis.-Whitewater,0,1,True,Collin Madson,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Juan Madrigal,Mekhi Doby,Zerrick Johnson",86,75.0,11.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0
01:15,,Personal Foul on Wis.-Whitewater's Isaac Verges (Mekhi Doby draws the foul),,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,70.0,77.0,Wis.-Whitewater,0,0,False,Isaac Verges,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Juan Madrigal,Mekhi Doby,Zerrick Johnson",75,75.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
01:15,,Free Throw MISSED by Aurora's Mekhi Doby,,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,70.0,77.0,Aurora,0,0,False,Mekhi Doby,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Juan Madrigal,Mekhi Doby,Zerrick Johnson",75,75.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
01:15,,Aurora gets a rebound from a dead ball.,,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,70.0,77.0,,0,0,False,,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Juan Madrigal,Mekhi Doby,Zerrick Johnson",75,75.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
01:15,,Subbing out for Wis.-Whitewater-Brock Marino,,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,70.0,77.0,,0,0,False,Brock Marino,"Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Juan Madrigal,Mekhi Doby,Zerrick Johnson",75,75.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
01:15,,Subbing in for Wis.-Whitewater-Jake Quast,,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,70.0,77.0,,0,0,False,Jake Quast,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Cullen Rauls,Devon Richardson,Juan Madrigal,Mekhi Doby,Zerrick Johnson",75,75.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
01:15,,Subbing out for Aurora-Cullen Rauls,,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,70.0,77.0,,0,0,False,Cullen Rauls,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Devon Richardson,Juan Madrigal,Mekhi Doby,Zerrick Johnson",75,75.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
01:15,,Subbing out for Aurora-Devon Richardson,,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,70.0,77.0,,0,0,False,Devon Richardson,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Juan Madrigal,Mekhi Doby,Zerrick Johnson",75,75.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
01:15,,Subbing in for Aurora-Jeffery Hillmer,,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,70.0,77.0,,0,0,False,Jeffery Hillmer,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Jeffery Hillmer,Juan Madrigal,Mekhi Doby,Zerrick Johnson",75,75.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0
01:15,,Subbing in for Aurora-Larry Carthan,,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,70.0,77.0,,0,0,False,Larry Carthan,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Jeffery Hillmer,Juan Madrigal,Larry Carthan,Mekhi Doby,Zerrick Johnson",75,75.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0
01:15,,Free Throw by Aurora's Mekhi Doby,(71-77),6510366,2025-11-19,Wis.-Whitewater,Aurora,2,77.0,71.0,71.0,77.0,Aurora,1,0,True,Mekhi Doby,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Jeffery Hillmer,Juan Madrigal,Larry Carthan,Mekhi Doby,Zerrick Johnson",75,64.0,11.0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,1,0
01:04,,Personal Foul on Aurora's Larry Carthan (Jake Quast draws the foul),,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,71.0,77.0,Aurora,0,0,False,Larry Carthan,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Jeffery Hillmer,Juan Madrigal,Larry Carthan,Mekhi Doby,Zerrick Johnson",64,64.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,1,0
01:04,,Subbing out for Aurora-Jeffery Hillmer,,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,71.0,77.0,,0,0,False,Jeffery Hillmer,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Juan Madrigal,Larry Carthan,Mekhi Doby,Zerrick Johnson",64,64.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
01:04,,Subbing out for Aurora-Larry Carthan,,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,71.0,77.0,,0,0,False,Larry Carthan,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Juan Madrigal,Mekhi Doby,Zerrick Johnson",64,64.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
01:04,,Subbing in for Aurora-Cullen Rauls,,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,71.0,77.0,,0,0,False,Cullen Rauls,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Cullen Rauls,Juan Madrigal,Mekhi Doby,Zerrick Johnson",64,64.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0
01:04,,Subbing in for Aurora-Devon Richardson,,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,71.0,77.0,,0,0,False,Devon Richardson,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Cullen Rauls,Devon Richardson,Juan Madrigal,Mekhi Doby,Zerrick Johnson",64,64.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
01:04,,Free Throw by Wis.-Whitewater's Jake Quast,(71-78),6510366,2025-11-19,Wis.-Whitewater,Aurora,2,78.0,71.0,71.0,78.0,Wis.-Whitewater,0,1,True,Jake Quast,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Cullen Rauls,Devon Richardson,Juan Madrigal,Mekhi Doby,Zerrick Johnson",64,64.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0
01:04,,Free Throw MISSED by Wis.-Whitewater's Jake Quast,,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,71.0,78.0,Wis.-Whitewater,0,0,False,Jake Quast,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Cullen Rauls,Devon Richardson,Juan Madrigal,Mekhi Doby,Zerrick Johnson",64,64.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
01:04,,Defensive rebound by Aurora's Devon Richardson,,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,71.0,78.0,Aurora,0,0,False,Devon Richardson,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Cullen Rauls,Devon Richardson,Juan Madrigal,Mekhi Doby,Zerrick Johnson",64,64.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
01:04,,3 Pointer MISSED by Aurora's Cullen Rauls,,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,71.0,78.0,Aurora,0,0,False,Cullen Rauls,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Cullen Rauls,Devon Richardson,Juan Madrigal,Mekhi Doby,Zerrick Johnson",64,64.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
01:04,,Defensive rebound by Wis.-Whitewater's Collin Madson,,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,71.0,78.0,Wis.-Whitewater,0,0,False,Collin Madson,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Cullen Rauls,Devon Richardson,Juan Madrigal,Mekhi Doby,Zerrick Johnson",64,55.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
00:55,,Personal Foul on Aurora's Cullen Rauls (Isaac Verges draws the foul),,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,71.0,78.0,Aurora,0,0,False,Cullen Rauls,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Cullen Rauls,Devon Richardson,Juan Madrigal,Mekhi Doby,Zerrick Johnson",55,49.0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
00:49,,Free Throw by Wis.-Whitewater's Isaac Verges,(71-79),6510366,2025-11-19,Wis.-Whitewater,Aurora,2,79.0,71.0,71.0,79.0,Wis.-Whitewater,0,1,True,Isaac Verges,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Cullen Rauls,Devon Richardson,Juan Madrigal,Mekhi Doby,Zerrick Johnson",49,49.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0
00:49,,Subbing out for Wis.-Whitewater-Jake Quast,,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,71.0,79.0,,0,0,False,Jake Quast,"Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Juan Madrigal,Mekhi Doby,Zerrick Johnson",49,49.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
00:49,,Subbing in for Wis.-Whitewater-Brock Marino,,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,71.0,79.0,,0,0,False,Brock Marino,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Juan Madrigal,Mekhi Doby,Zerrick Johnson",49,49.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
00:49,,Subbing out for Aurora-Cullen Rauls,,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,71.0,79.0,,0,0,False,Cullen Rauls,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Devon Richardson,Juan Madrigal,Mekhi Doby,Zerrick Johnson",49,49.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
00:49,,Subbing in for Aurora-Jeffery Hillmer,,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,71.0,79.0,,0,0,False,Jeffery Hillmer,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby,Zerrick Johnson",49,49.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0
00:49,,Free Throw by Wis.-Whitewater's Isaac Verges,(71-80),6510366,2025-11-19,Wis.-Whitewater,Aurora,2,80.0,71.0,71.0,80.0,Wis.-Whitewater,0,1,True,Isaac Verges,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby,Zerrick Johnson",49,49.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,1,0
00:49,,Defensive rebound by Aurora's Devon Richardson,,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,71.0,80.0,Aurora,0,0,False,Devon Richardson,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby,Zerrick Johnson",49,49.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,1,0
00:49,,Personal Foul on Wis.-Whitewater's Collin Madson (Mekhi Doby draws the foul),,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,71.0,80.0,Wis.-Whitewater,0,0,False,Collin Madson,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby,Zerrick Johnson",49,49.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,1,0
00:49,,Free Throw by Aurora's Mekhi Doby,(72-80),6510366,2025-11-19,Wis.-Whitewater,Aurora,2,80.0,72.0,72.0,80.0,Aurora,1,0,True,Mekhi Doby,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby,Zerrick Johnson",49,49.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,1,0
00:49,,Free Throw by Aurora's Mekhi Doby,(73-80),6510366,2025-11-19,Wis.-Whitewater,Aurora,2,80.0,73.0,73.0,80.0,Aurora,1,0,True,Mekhi Doby,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby,Zerrick Johnson",49,44.0,5.0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,1,0
00:44,,Offensive rebound by Aurora's Devon Richardson,,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,73.0,80.0,Aurora,0,0,False,Devon Richardson,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby,Zerrick Johnson",44,34.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0,1,0
00:34,,Personal Foul on Aurora's Zerrick Johnson (Luke Bara draws the foul),,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,73.0,80.0,Aurora,0,0,False,Zerrick Johnson,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby,Zerrick Johnson",34,33.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,1,0
00:33,,Free Throw by Wis.-Whitewater's Luke Bara,(73-81),6510366,2025-11-19,Wis.-Whitewater,Aurora,2,81.0,73.0,73.0,81.0,Wis.-Whitewater,0,1,True,Luke Bara,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby,Zerrick Johnson",33,33.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,1,0
00:33,,Subbing out for Wis.-Whitewater-Brock Marino,,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,73.0,81.0,,0,0,False,Brock Marino,"Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby,Zerrick Johnson",33,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0
00:33,,Subbing in for Wis.-Whitewater-Jake Quast,,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,73.0,81.0,,0,0,False,Jake Quast,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby,Zerrick Johnson",33,33.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0
00:33,,Free Throw by Wis.-Whitewater's Luke Bara,(73-82),6510366,2025-11-19,Wis.-Whitewater,Aurora,2,82.0,73.0,73.0,82.0,Wis.-Whitewater,0,1,True,Luke Bara,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby,Zerrick Johnson",33,29.0,4.0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,1,0
00:29,,Turnover by Aurora 's Devon Richardson,,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,73.0,82.0,,0,0,True,Devon Richardson,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby,Zerrick Johnson",29,0.0,29.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,1,0
00:00,,End of 2nd Half.,,6510366,2025-11-19,Wis.-Whitewater,Aurora,2,,,73.0,82.0,,0,0,True,,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Luke Bara","Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby,Zerrick Johnson",0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0
