TIME,TEAM,PLAY,SCORE,Game,Date,TEAM_NAME,OPPONENT_NAME,HALF,TEAM_SCORE,OPPONENT_SCORE,OPPONENT_SCORE_FILLED,TEAM_SCORE_FILLED,ACTING_TEAM,OPPONENT_POINTS,TEAM_POINTS,IS_END_OF_POSSESSION,PLAYER,TEAM_ROSTER_ON_COURT,OPPONENT_ROSTER_ON_COURT,TIME_SECONDS,NEXT_TIME_SECONDS,DURATION_SECONDS,PTS,FGM,FGA,3PM,3PA,FTM,FTA,FOULS,TO,AST,STL,OREB,DREB,Not Scouted
04:43,,Subbing out for Wis.-Whitewater-Brock Marino,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,69.0,59.0,,0,0,False,Brock Marino,"Collin Madson,JR Lukenbill,Kelton McEwen,Richie Warren",,283,283.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04:43,,Subbing in for Wis.-Whitewater-Darius Chestnut,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,69.0,59.0,,0,0,False,Darius Chestnut,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,283,283.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04:43,,Free Throw by St. Thomas (TX)'s Jaden Ross,(59-70),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,59.0,70.0,70.0,59.0,,1,0,True,,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,283,283.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
04:43,,Free Throw by St. Thomas (TX)'s Jaden Ross,(59-71),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,59.0,71.0,71.0,59.0,,1,0,True,,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,283,272.0,11.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
04:32,,Personal Foul on St. Thomas (TX)'s Nicholas Buffalo (JR Lukenbill draws the foul),,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,71.0,59.0,,0,0,False,,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,272,272.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
04:32,,Free Throw by Wis.-Whitewater's JR Lukenbill,(60-71),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,60.0,71.0,71.0,60.0,Wis.-Whitewater,0,1,True,JR Lukenbill,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,272,272.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
04:32,,Free Throw MISSED by Wis.-Whitewater's JR Lukenbill,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,71.0,60.0,Wis.-Whitewater,0,0,False,JR Lukenbill,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,272,270.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
04:30,,Offensive rebound by Wis.-Whitewater's Richie Warren,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,71.0,60.0,Wis.-Whitewater,0,0,False,Richie Warren,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,270,266.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
04:26,,Turnover by Wis.-Whitewater 's JR Lukenbill,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,71.0,60.0,,0,0,True,JR Lukenbill,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,266,266.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
04:26,,Steal by St. Thomas (TX)'s Angel Johnson,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,71.0,60.0,,0,0,False,,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,266,261.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
04:21,,Layup MISSED by St. Thomas (TX)'s Angel Johnson,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,71.0,60.0,,0,0,False,,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,261,261.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
04:21,,Block by Wis.-Whitewater's JR Lukenbill,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,71.0,60.0,Wis.-Whitewater,0,0,False,JR Lukenbill,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,261,257.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04:17,,Defensive rebound by Wis.-Whitewater's Kelton McEwen,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,71.0,60.0,Wis.-Whitewater,0,0,False,Kelton McEwen,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,257,247.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
04:07,,2 Pointer MISSED by Wis.-Whitewater's Richie Warren,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,71.0,60.0,Wis.-Whitewater,0,0,False,Richie Warren,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,247,247.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04:07,,Wis.-Whitewater gets a rebound from a dead ball.,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,71.0,60.0,,0,0,False,,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,247,247.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04:07,,Personal Foul on St. Thomas (TX)'s Reyce Allen (Collin Madson draws the foul),,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,71.0,60.0,,0,0,False,,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,247,247.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
04:07,,Subbing out for St. Thomas (TX)-Reyce Allen,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,71.0,60.0,,0,0,False,,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,247,247.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04:07,,Subbing in for St. Thomas (TX)-Charles Gitonga,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,71.0,60.0,,0,0,False,,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,247,247.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04:07,,Subbing out for St. Thomas (TX)-Jaden Ross,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,71.0,60.0,,0,0,False,,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,247,247.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04:07,,Subbing in for St. Thomas (TX)-Corey Thompson,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,71.0,60.0,,0,0,False,,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,247,247.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04:07,,Free Throw by Wis.-Whitewater's Collin Madson,(61-71),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,61.0,71.0,71.0,61.0,Wis.-Whitewater,0,1,True,Collin Madson,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,247,247.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
04:07,,Free Throw by Wis.-Whitewater's Collin Madson,(62-71),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,62.0,71.0,71.0,62.0,Wis.-Whitewater,0,1,True,Collin Madson,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,247,218.0,29.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
03:38,,Jumper MISSED by St. Thomas (TX)'s Angel Johnson,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,71.0,62.0,,0,0,False,,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,218,216.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
03:36,,Offensive rebound by St. Thomas (TX)'s Nicholas Buffalo,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,71.0,62.0,,0,0,False,,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,216,216.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
03:36,,Personal Foul on Wis.-Whitewater's JR Lukenbill (Nicholas Buffalo draws the foul),,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,71.0,62.0,Wis.-Whitewater,0,0,False,JR Lukenbill,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,216,216.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
03:36,,Commercial time out.,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,71.0,62.0,,0,0,False,,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,216,216.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03:36,,Subbing out for St. Thomas (TX)-Brennan Webb,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,71.0,62.0,,0,0,False,,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,216,216.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03:36,,Subbing in for St. Thomas (TX)-Nathan Kongolo,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,71.0,62.0,,0,0,False,,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,216,216.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03:36,,Free Throw by St. Thomas (TX)'s Nicholas Buffalo,(62-72),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,62.0,72.0,72.0,62.0,,1,0,True,,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,216,216.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
03:36,,Free Throw by St. Thomas (TX)'s Nicholas Buffalo,(62-73),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,62.0,73.0,73.0,62.0,,1,0,True,,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,216,197.0,19.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
03:17,,Layup by Wis.-Whitewater's Kelton McEwen,(64-73),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,64.0,73.0,73.0,64.0,Wis.-Whitewater,0,2,True,Kelton McEwen,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,197,161.0,36.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1
02:41,,Jumper MISSED by St. Thomas (TX)'s Corey Thompson,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,73.0,64.0,,0,0,False,,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,161,156.0,5.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
02:36,,Offensive rebound by St. Thomas (TX)'s Nathan Kongolo,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,73.0,64.0,,0,0,False,,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,156,144.0,12.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
02:24,,Personal Foul on Wis.-Whitewater's Richie Warren (Angel Johnson draws the foul),,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,73.0,64.0,Wis.-Whitewater,0,0,False,Richie Warren,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,144,144.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
02:24,,Free Throw by St. Thomas (TX)'s Angel Johnson,(64-74),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,64.0,74.0,74.0,64.0,,1,0,True,,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,144,144.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
02:24,,Free Throw by St. Thomas (TX)'s Angel Johnson,(64-75),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,64.0,75.0,75.0,64.0,,1,0,True,,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,144,132.0,12.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
02:12,,Personal Foul on St. Thomas (TX)'s Angel Johnson (Kelton McEwen draws the foul),,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,75.0,64.0,,0,0,False,,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,132,132.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
02:12,,Free Throw by Wis.-Whitewater's Kelton McEwen,(65-75),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,65.0,75.0,75.0,65.0,Wis.-Whitewater,0,1,True,Kelton McEwen,"Collin Madson,Darius Chestnut,JR Lukenbill,Kelton McEwen,Richie Warren",,132,132.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
02:12,,Subbing out for Wis.-Whitewater-Darius Chestnut,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,75.0,65.0,,0,0,False,Darius Chestnut,"Collin Madson,JR Lukenbill,Kelton McEwen,Richie Warren",,132,132.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02:12,,Subbing in for Wis.-Whitewater-Luke Bara,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,75.0,65.0,,0,0,False,Luke Bara,"Collin Madson,JR Lukenbill,Kelton McEwen,Luke Bara,Richie Warren",,132,132.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02:12,,Free Throw MISSED by Wis.-Whitewater's Kelton McEwen,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,75.0,65.0,Wis.-Whitewater,0,0,False,Kelton McEwen,"Collin Madson,JR Lukenbill,Kelton McEwen,Luke Bara,Richie Warren",,132,131.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
02:11,,Defensive rebound by St. Thomas (TX)'s Charles Gitonga,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,75.0,65.0,,0,0,False,,"Collin Madson,JR Lukenbill,Kelton McEwen,Luke Bara,Richie Warren",,131,129.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
02:09,,Personal Foul on Wis.-Whitewater's JR Lukenbill (Charles Gitonga draws the foul),,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,75.0,65.0,Wis.-Whitewater,0,0,False,JR Lukenbill,"Collin Madson,JR Lukenbill,Kelton McEwen,Luke Bara,Richie Warren",,129,129.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
02:09,,Free Throw MISSED by St. Thomas (TX)'s Charles Gitonga,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,75.0,65.0,,0,0,False,,"Collin Madson,JR Lukenbill,Kelton McEwen,Luke Bara,Richie Warren",,129,129.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
02:09,,St. Thomas (TX) gets a rebound from a dead ball.,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,75.0,65.0,,0,0,False,,"Collin Madson,JR Lukenbill,Kelton McEwen,Luke Bara,Richie Warren",,129,129.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02:09,,Free Throw by St. Thomas (TX)'s Charles Gitonga,(65-76),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,65.0,76.0,76.0,65.0,,1,0,True,,"Collin Madson,JR Lukenbill,Kelton McEwen,Luke Bara,Richie Warren",,129,115.0,14.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
01:55,,Layup by Wis.-Whitewater's Collin Madson,(67-76),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,67.0,76.0,76.0,67.0,Wis.-Whitewater,0,2,True,Collin Madson,"Collin Madson,JR Lukenbill,Kelton McEwen,Luke Bara,Richie Warren",,115,87.0,28.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1
01:27,,Jumper by St. Thomas (TX)'s Nathan Kongolo,(67-79),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,67.0,79.0,79.0,67.0,,3,0,True,,"Collin Madson,JR Lukenbill,Kelton McEwen,Luke Bara,Richie Warren",,87,87.0,0.0,3,1,1,1,1,0,0,0,0,0,0,0,0,1
01:27,,Assist by St. Thomas (TX)'s Angel Johnson,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,79.0,67.0,,0,0,False,,"Collin Madson,JR Lukenbill,Kelton McEwen,Luke Bara,Richie Warren",,87,72.0,15.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
01:12,,Jumper by Wis.-Whitewater's Collin Madson,(70-79),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,70.0,79.0,79.0,70.0,Wis.-Whitewater,0,3,True,Collin Madson,"Collin Madson,JR Lukenbill,Kelton McEwen,Luke Bara,Richie Warren",,72,57.0,15.0,3,1,1,1,1,0,0,0,0,0,0,0,0,1
00:57,,Slam Dunk by St. Thomas (TX)'s Nathan Kongolo,(70-81),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,70.0,81.0,81.0,70.0,,2,0,True,,"Collin Madson,JR Lukenbill,Kelton McEwen,Luke Bara,Richie Warren",,57,57.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1
00:57,,Assist by St. Thomas (TX)'s Corey Thompson,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,81.0,70.0,,0,0,False,,"Collin Madson,JR Lukenbill,Kelton McEwen,Luke Bara,Richie Warren",,57,46.0,11.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
00:46,,Turnover by Wis.-Whitewater 's Luke Bara,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,81.0,70.0,,0,0,True,Luke Bara,"Collin Madson,JR Lukenbill,Kelton McEwen,Luke Bara,Richie Warren",,46,25.0,21.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
00:25,,2 Pointer MISSED by St. Thomas (TX)'s Nathan Kongolo,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,81.0,70.0,,0,0,False,,"Collin Madson,JR Lukenbill,Kelton McEwen,Luke Bara,Richie Warren",,25,22.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00:22,,Defensive rebound by Wis.-Whitewater's Richie Warren,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,81.0,70.0,Wis.-Whitewater,0,0,False,Richie Warren,"Collin Madson,JR Lukenbill,Kelton McEwen,Luke Bara,Richie Warren",,22,19.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
00:19,,3 Pointer by Wis.-Whitewater's Luke Bara,(73-81),6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,73.0,81.0,81.0,73.0,Wis.-Whitewater,0,3,True,Luke Bara,"Collin Madson,JR Lukenbill,Kelton McEwen,Luke Bara,Richie Warren",,19,0.0,19.0,3,1,1,1,1,0,0,0,0,0,0,0,0,1
00:00,,End of 2nd Half.,,6512406,2025-11-14,Wis.-Whitewater,St. Thomas,2,,,81.0,73.0,,0,0,True,,"Collin Madson,JR Lukenbill,Kelton McEwen,Luke Bara,Richie Warren",,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
