TIME,TEAM,PLAY,SCORE,Game,Date,AwayTeam,HomeTeam,UWWDetails,HALF,AWAY_SCORE,HOME_SCORE,HOME_SCORE_FILLED,AWAY_SCORE_FILLED,HOME_POINTS,AWAY_POINTS,IS_END_OF_POSSESSION,AWAY_ROSTER_ON_COURT,HOME_ROSTER_ON_COURT,TIME_SECONDS,NEXT_TIME_SECONDS,DURATION_SECONDS,PLAYER,ACTING_TEAM,PTS,FGM,FGA,3PM,3PA,FTM,FTA,FOULS,TO,AST,STL,OREB,DREB,Driver/Shooter,Post Scorer,Playmaker,Mid-Range Specialist,Spot-Up Shooter,Rebounder,Not Scouted
08:50,,Subbing out for Wis.-Whitewater-Joey Berezowitz,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,17.0,12.0,0.0,0.0,False,"Austin Ambrose,Collin Madson,Darius Chestnut,Richie Warren","CJ Brown,Jack Field,Kolby Williams,Sam Leoni,Seth Bunders",530.0,530.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0
08:50,,Subbing in for Wis.-Whitewater-Isaac Verges,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,17.0,12.0,0.0,0.0,False,"Austin Ambrose,Collin Madson,Darius Chestnut,Isaac Verges,Richie Warren","CJ Brown,Jack Field,Kolby Williams,Sam Leoni,Seth Bunders",530.0,525.0,5.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0
08:45,,Personal Foul on Wis.-Whitewater's Austin Ambrose (Kolby Williams draws the foul),,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,17.0,12.0,0.0,0.0,False,"Austin Ambrose,Collin Madson,Darius Chestnut,Isaac Verges,Richie Warren","CJ Brown,Jack Field,Kolby Williams,Sam Leoni,Seth Bunders",525.0,525.0,0.0,Austin Ambrose,Wis.-Whitewater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0
08:45,,Subbing out for Wis.-Whitewater-Austin Ambrose,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,17.0,12.0,0.0,0.0,False,"Collin Madson,Darius Chestnut,Isaac Verges,Richie Warren","CJ Brown,Jack Field,Kolby Williams,Sam Leoni,Seth Bunders",525.0,525.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0
08:45,,Subbing in for Wis.-Whitewater-Brock Marino,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,17.0,12.0,0.0,0.0,False,"Brock Marino,Collin Madson,Darius Chestnut,Isaac Verges,Richie Warren","CJ Brown,Jack Field,Kolby Williams,Sam Leoni,Seth Bunders",525.0,513.0,12.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0
08:33,,Layup MISSED by Ripon's Kolby Williams,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,17.0,12.0,0.0,0.0,False,"Brock Marino,Collin Madson,Darius Chestnut,Isaac Verges,Richie Warren","CJ Brown,Jack Field,Kolby Williams,Sam Leoni,Seth Bunders",513.0,509.0,4.0,Kolby Williams,Ripon,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0
08:29,,Offensive rebound by Ripon's Kolby Williams,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,17.0,12.0,0.0,0.0,False,"Brock Marino,Collin Madson,Darius Chestnut,Isaac Verges,Richie Warren","CJ Brown,Jack Field,Kolby Williams,Sam Leoni,Seth Bunders",509.0,509.0,0.0,Kolby Williams,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0
08:29,,2 Pointer MISSED by Ripon's Kolby Williams,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,17.0,12.0,0.0,0.0,False,"Brock Marino,Collin Madson,Darius Chestnut,Isaac Verges,Richie Warren","CJ Brown,Jack Field,Kolby Williams,Sam Leoni,Seth Bunders",509.0,507.0,2.0,Kolby Williams,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0
08:27,,Offensive rebound by Ripon's Jack Field,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,17.0,12.0,0.0,0.0,False,"Brock Marino,Collin Madson,Darius Chestnut,Isaac Verges,Richie Warren","CJ Brown,Jack Field,Kolby Williams,Sam Leoni,Seth Bunders",507.0,502.0,5.0,Jack Field,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0
08:22,,Offensive foul by Ripon's Kolby Williams,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,17.0,12.0,0.0,0.0,True,"Brock Marino,Collin Madson,Darius Chestnut,Isaac Verges,Richie Warren","CJ Brown,Jack Field,Kolby Williams,Sam Leoni,Seth Bunders",502.0,502.0,0.0,Kolby Williams,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0
08:22,,Offensive turnover by Ripon's Kolby Williams,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,17.0,12.0,0.0,0.0,True,"Brock Marino,Collin Madson,Darius Chestnut,Isaac Verges,Richie Warren","CJ Brown,Jack Field,Kolby Williams,Sam Leoni,Seth Bunders",502.0,494.0,8.0,Kolby Williams,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0
08:14,,Personal Foul on Ripon's CJ Brown (Collin Madson draws the foul),,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,17.0,12.0,0.0,0.0,False,"Brock Marino,Collin Madson,Darius Chestnut,Isaac Verges,Richie Warren","CJ Brown,Jack Field,Kolby Williams,Sam Leoni,Seth Bunders",494.0,494.0,0.0,CJ Brown,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0
08:14,,Subbing out for Ripon-Kolby Williams,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,17.0,12.0,0.0,0.0,False,"Brock Marino,Collin Madson,Darius Chestnut,Isaac Verges,Richie Warren","CJ Brown,Jack Field,Sam Leoni,Seth Bunders",494.0,494.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0
08:14,,Subbing in for Ripon-Michael Asman,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,17.0,12.0,0.0,0.0,False,"Brock Marino,Collin Madson,Darius Chestnut,Isaac Verges,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",494.0,476.0,18.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
07:56,,Layup by Wis.-Whitewater's Collin Madson,(14-17),6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,14.0,17.0,17.0,14.0,0.0,2.0,True,"Brock Marino,Collin Madson,Darius Chestnut,Isaac Verges,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",476.0,463.0,13.0,Collin Madson,Wis.-Whitewater,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
07:43,,Jumper MISSED by Ripon's Michael Asman,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,17.0,14.0,0.0,0.0,False,"Brock Marino,Collin Madson,Darius Chestnut,Isaac Verges,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",463.0,459.0,4.0,Michael Asman,Ripon,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
07:39,,Wis.-Whitewater gets a rebound from a dead ball.,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,17.0,14.0,0.0,0.0,False,"Brock Marino,Collin Madson,Darius Chestnut,Isaac Verges,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",459.0,447.0,12.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
07:27,,Jumper MISSED by Wis.-Whitewater's Collin Madson,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,17.0,14.0,0.0,0.0,False,"Brock Marino,Collin Madson,Darius Chestnut,Isaac Verges,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",447.0,443.0,4.0,Collin Madson,Wis.-Whitewater,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
07:23,,Defensive rebound by Ripon's Seth Bunders,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,17.0,14.0,0.0,0.0,False,"Brock Marino,Collin Madson,Darius Chestnut,Isaac Verges,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",443.0,440.0,3.0,Seth Bunders,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
07:20,,Personal Foul on Wis.-Whitewater's Collin Madson (Seth Bunders draws the foul),,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,17.0,14.0,0.0,0.0,False,"Brock Marino,Collin Madson,Darius Chestnut,Isaac Verges,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",440.0,440.0,0.0,Collin Madson,Wis.-Whitewater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
07:20,,Free Throw MISSED by Ripon's Seth Bunders,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,17.0,14.0,0.0,0.0,False,"Brock Marino,Collin Madson,Darius Chestnut,Isaac Verges,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",440.0,440.0,0.0,Seth Bunders,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
07:20,,Ripon gets a rebound from a dead ball.,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,17.0,14.0,0.0,0.0,False,"Brock Marino,Collin Madson,Darius Chestnut,Isaac Verges,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",440.0,440.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
07:20,,Subbing out for Wis.-Whitewater-Darius Chestnut,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,17.0,14.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",440.0,440.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
07:20,,Subbing in for Wis.-Whitewater-Luke Bara,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,17.0,14.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",440.0,440.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
07:20,,Free Throw by Ripon's Seth Bunders,(14-18),6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,14.0,18.0,18.0,14.0,1.0,0.0,True,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",440.0,440.0,0.0,Seth Bunders,Ripon,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
07:20,,Ripon takes a [full] time out.,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,18.0,14.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",440.0,413.0,27.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
06:53,,Layup by Wis.-Whitewater's Collin Madson,(16-18),6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,16.0,18.0,18.0,16.0,0.0,2.0,True,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",413.0,393.0,20.0,Collin Madson,Wis.-Whitewater,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
06:33,,Jumper MISSED by Ripon's Sam Leoni,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,18.0,16.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",393.0,390.0,3.0,Sam Leoni,Ripon,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
06:30,,Defensive rebound by Wis.-Whitewater's Richie Warren,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,18.0,16.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",390.0,386.0,4.0,Richie Warren,Wis.-Whitewater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
06:26,,Jumper MISSED by Wis.-Whitewater's Richie Warren,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,18.0,16.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",386.0,381.0,5.0,Richie Warren,Wis.-Whitewater,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
06:21,,Offensive rebound by Wis.-Whitewater's Isaac Verges,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,18.0,16.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",381.0,376.0,5.0,Isaac Verges,Wis.-Whitewater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
06:16,,Personal Foul on Ripon's Seth Bunders (Isaac Verges draws the foul),,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,18.0,16.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",376.0,370.0,6.0,Seth Bunders,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
06:10,,Personal Foul on Ripon's Michael Asman (Brock Marino draws the foul),,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,18.0,16.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",370.0,370.0,0.0,Michael Asman,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
06:10,,Free Throw MISSED by Wis.-Whitewater's Brock Marino,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,18.0,16.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",370.0,370.0,0.0,Brock Marino,Wis.-Whitewater,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
06:10,,Wis.-Whitewater gets a rebound from a dead ball.,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,18.0,16.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",370.0,370.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
06:10,,Free Throw MISSED by Wis.-Whitewater's Brock Marino,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,18.0,16.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",370.0,366.0,4.0,Brock Marino,Wis.-Whitewater,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
06:06,,Offensive rebound by Wis.-Whitewater's Richie Warren,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,18.0,16.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",366.0,366.0,0.0,Richie Warren,Wis.-Whitewater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
06:06,,Layup MISSED by Wis.-Whitewater's Richie Warren,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,18.0,16.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",366.0,364.0,2.0,Richie Warren,Wis.-Whitewater,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
06:04,,Offensive rebound by Wis.-Whitewater's Brock Marino,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,18.0,16.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",364.0,361.0,3.0,Brock Marino,Wis.-Whitewater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
06:01,,Jumper by Wis.-Whitewater's Collin Madson,(19-18),6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,19.0,18.0,18.0,19.0,0.0,3.0,True,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",361.0,361.0,0.0,Collin Madson,Wis.-Whitewater,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
06:01,,Assist by Wis.-Whitewater's Isaac Verges,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,18.0,19.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",361.0,344.0,17.0,Isaac Verges,Wis.-Whitewater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
05:44,,Jumper MISSED by Ripon's Jack Field,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,18.0,19.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",344.0,342.0,2.0,Jack Field,Ripon,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
05:42,,Defensive rebound by Wis.-Whitewater's Isaac Verges,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,18.0,19.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",342.0,333.0,9.0,Isaac Verges,Wis.-Whitewater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
05:33,,Layup by Wis.-Whitewater's Isaac Verges,(21-18),6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,21.0,18.0,18.0,21.0,0.0,2.0,True,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",333.0,317.0,16.0,Isaac Verges,Wis.-Whitewater,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
05:17,,Jumper MISSED by Ripon's Seth Bunders,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,18.0,21.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",317.0,315.0,2.0,Seth Bunders,Ripon,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
05:15,,Defensive rebound by Wis.-Whitewater's Brock Marino,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,18.0,21.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",315.0,307.0,8.0,Brock Marino,Wis.-Whitewater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
05:07,,Jumper MISSED by Wis.-Whitewater's Collin Madson,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,18.0,21.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",307.0,304.0,3.0,Collin Madson,Wis.-Whitewater,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
05:04,,Defensive rebound by Ripon's Seth Bunders,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,18.0,21.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",304.0,300.0,4.0,Seth Bunders,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
05:00,,Layup by Ripon's Michael Asman,(21-20),6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,21.0,20.0,20.0,21.0,2.0,0.0,True,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",300.0,300.0,0.0,Michael Asman,Ripon,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
05:00,,Assist by Ripon's Seth Bunders,,6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,,,20.0,21.0,0.0,0.0,False,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",300.0,273.0,27.0,Seth Bunders,Ripon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
04:33,,Layup by Wis.-Whitewater's Brock Marino,(23-20),6513259,2025-11-07,Wis.-Whitewater,Ripon,Game,1.0,23.0,20.0,20.0,23.0,0.0,2.0,True,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Brown,Jack Field,Michael Asman,Sam Leoni,Seth Bunders",273.0,253.0,20.0,Brock Marino,Wis.-Whitewater,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
