"Date,Opponent,UWW_LINEUP,MinutesOnCourt,UWW_PTS_SCORED,OPP_PTS_SCORED,UWW_PLUS_MINUS,UWW_ASST_TURN,UWW_REBOUNDING"
"11/15/23,Carroll,""BARNSTABLE,MILES;CAPSTRAN,CARTER;CHISLOM,TREVON;FISHER,DREW;VERGES,ISAAC"",2.34,5,6,-1,-1,-3"
"11/21/23,Augustana,""BARNSTABLE,MILES;BEREZOWITZ,JOEY;CAPSTRAN,CARTER;FISHER,DREW;KELLEY,JAMES"",2.29,0,8,-8,0,-3"
"11/11/23,Saint,""BARNSTABLE,DELVIN;BARNSTABLE,MILES;CAPSTRAN,CARTER;HOYTINK,JT;LAMBERT,ELIJAH"",2.2800000000000002,2,2,0,-1,3"
"12/18/23,Marian,""BEREZOWITZ,JOEY;CHESTNUT,DARIUS;LUKENBILL,JR;MADSON,COLLIN;MARINO,BROCK"",2.27,3,4,-1,-1,-1"
"11/15/23,Carroll,""BARNSTABLE,MILES;CAPSTRAN,CARTER;CHISLOM,TREVON;FISHER,DREW;LAMBERT,ELIJAH"",2.1799999999999997,7,0,7,1,2"
"11/11/23,Saint,""BARKER,JAMEER;BARNSTABLE,DELVIN;CAPSTRAN,CARTER;FISHER,DREW;LAMBERT,ELIJAH"",2.17,6,2,4,0,1"
"11/21/23,Augustana,""BARNSTABLE,MILES;CAPSTRAN,CARTER;CHISLOM,TREVON;KELLEY,JAMES;VERGES,ISAAC"",2.15,6,7,-1,0,3"
"11/25/23,Ripon,""BARKER,JAMEER;BARNSTABLE,MILES;CAPSTRAN,CARTER;FISHER,DREW;KELLEY,JAMES"",2.13,6,2,4,0,0"
"11/15/23,Carroll,""BARNSTABLE,MILES;CAPSTRAN,CARTER;FISHER,DREW;KELLEY,JAMES;LAMBERT,ELIJAH"",2.11,2,6,-4,0,-3"
"12/13/23,Lawrence,""CHESTNUT,DARIUS;HOYTINK,JT;LUKENBILL,JR;LYNCH,TRISTIAN;MARINO,BROCK"",2.11,6,4,2,-1,1"
"11/25/23,Ripon,""BARKER,JAMEER;CAPSTRAN,CARTER;FISHER,DREW;LAMBERT,ELIJAH;VERGES,ISAAC"",2.01,2,5,-3,-2,2"
"11/25/23,Ripon,""BARKER,JAMEER;BARNSTABLE,DELVIN;CAPSTRAN,CARTER;KELLEY,JAMES;VERGES,ISAAC"",2.0,5,1,4,0,1"
