Half,Play_Result,Play_Player,Team,Date,Opponent,Points,Field_Goals_Made,Field_Goals_Missed,3P_Field_Goals_Made,3P_Field_Goals_Missed,FT_Made,FT_Missed,Rebound_Off,Rebound_Def,Rebound_Total,Assists,Turnovers
2,SUB OUT,"SMITH,LAMAR",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"SIMPSON,ECKAHELO",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"STEINIKE,JUSTIN",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"MILLER,TYLER",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,FOUL ,"NABER,JACOB",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"CAPSTRAN,CARTER",UWW,11/15/23,Carroll,1,0,0,0,0,1,0,0,0,0,0,0
2,MISS FT,"CAPSTRAN,CARTER",UWW,11/15/23,Carroll,0,0,0,0,0,0,1,0,0,0,0,0
2,REBOUND DEF,"NABER,JACOB",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,1,1,0,0
2,TURNOVER ,"NABER,JACOB",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,1
2,GOOD JUMPER,"CHISLOM,TREVON",UWW,11/15/23,Carroll,2,1,0,0,0,0,0,0,0,0,0,0
2,FOUL ,"SIMPSON,ECKAHELO",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"CHISLOM,TREVON",UWW,11/15/23,Carroll,1,0,0,0,0,1,0,0,0,0,0,0
2,MISS JUMPER,"WAFFORD,AARON",OPP,11/15/23,Carroll,0,0,1,0,0,0,0,0,0,0,0,0
2,REBOUND DEF,"CHISLOM,TREVON",UWW,11/15/23,Carroll,0,0,0,0,0,0,0,0,1,1,0,0
2,MISS JUMPER,"BARNSTABLE,MILES",UWW,11/15/23,Carroll,0,0,1,0,0,0,0,0,0,0,0,0
2,REBOUND DEF,TEAM,OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,1,1,0,0
2,TIMEOUT MEDIA,TEAM,OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD JUMPER,"WAFFORD,AARON",OPP,11/15/23,Carroll,2,1,0,0,0,0,0,0,0,0,0,0
2,TURNOVER ,"CAPSTRAN,CARTER",UWW,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,1
2,STEAL ,"SIMPSON,ECKAHELO",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,MISS JUMPER,"SIMPSON,KOBE",OPP,11/15/23,Carroll,0,0,1,0,0,0,0,0,0,0,0,0
2,REBOUND OFF,"SIMPSON,ECKAHELO",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,1,0,1,0,0
2,GOOD LAYUP,"SIMPSON,ECKAHELO",OPP,11/15/23,Carroll,2,1,0,0,0,0,0,0,0,0,0,0
2,FOUL ,"MILLER,TYLER",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"CHISLOM,TREVON",UWW,11/15/23,Carroll,1,0,0,0,0,1,0,0,0,0,0,0
2,SUB OUT,"VERGES,ISAAC",UWW,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"LAMBERT,ELIJAH",UWW,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"CHISLOM,TREVON",UWW,11/15/23,Carroll,1,0,0,0,0,1,0,0,0,0,0,0
2,TURNOVER ,"SIMPSON,ECKAHELO",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,1
2,STEAL ,"LAMBERT,ELIJAH",UWW,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD LAYUP,"CHISLOM,TREVON",UWW,11/15/23,Carroll,2,1,0,0,0,0,0,0,0,0,0,0
2,ASSIST ,"LAMBERT,ELIJAH",UWW,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,1,0
2,MISS JUMPER,"NABER,JACOB",OPP,11/15/23,Carroll,0,0,1,0,0,0,0,0,0,0,0,0
2,REBOUND DEF,"FISHER,DREW",UWW,11/15/23,Carroll,0,0,0,0,0,0,0,0,1,1,0,0
2,GOOD LAYUP,"CHISLOM,TREVON",UWW,11/15/23,Carroll,2,1,0,0,0,0,0,0,0,0,0,0
2,TIMEOUT TEAM,TEAM,OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,MISS 3PTR,"WAFFORD,AARON",OPP,11/15/23,Carroll,0,0,1,0,1,0,0,0,0,0,0,0
2,REBOUND DEF,TEAM,UWW,11/15/23,Carroll,0,0,0,0,0,0,0,0,1,1,0,0
2,FOUL ,"NABER,JACOB",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"CHISLOM,TREVON",UWW,11/15/23,Carroll,1,0,0,0,0,1,0,0,0,0,0,0
2,SUB OUT,"MILLER,TYLER",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"DANTE,PARADISIO",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"CHISLOM,TREVON",UWW,11/15/23,Carroll,1,0,0,0,0,1,0,0,0,0,0,0
2,SUB OUT,"CHISLOM,TREVON",UWW,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"KELLEY,JAMES",UWW,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD JUMPER,"WAFFORD,AARON",OPP,11/15/23,Carroll,2,1,0,0,0,0,0,0,0,0,0,0
2,MISS JUMPER,"KELLEY,JAMES",UWW,11/15/23,Carroll,0,0,1,0,0,0,0,0,0,0,0,0
2,BLOCK ,"NABER,JACOB",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,REBOUND DEF,"NABER,JACOB",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,1,1,0,0
2,MISS LAYUP,"SIMPSON,KOBE",OPP,11/15/23,Carroll,0,0,1,0,0,0,0,0,0,0,0,0
2,BLOCK ,"BARNSTABLE,MILES",UWW,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,REBOUND OFF,TEAM,OPP,11/15/23,Carroll,0,0,0,0,0,0,0,1,0,1,0,0
2,SUB OUT,"LAMBERT,ELIJAH",UWW,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"CHISLOM,TREVON",UWW,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD JUMPER,"SIMPSON,KOBE",OPP,11/15/23,Carroll,2,1,0,0,0,0,0,0,0,0,0,0
2,MISS 3PTR,"CAPSTRAN,CARTER",UWW,11/15/23,Carroll,0,0,1,0,1,0,0,0,0,0,0,0
2,REBOUND DEF,"WAFFORD,AARON",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,1,1,0,0
2,MISS 3PTR,"WAFFORD,AARON",OPP,11/15/23,Carroll,0,0,1,0,1,0,0,0,0,0,0,0
2,REBOUND OFF,"SIMPSON,ECKAHELO",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,1,0,1,0,0
2,GOOD JUMPER,"SIMPSON,KOBE",OPP,11/15/23,Carroll,2,1,0,0,0,0,0,0,0,0,0,0
2,TIMEOUT TEAM,TEAM,UWW,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"FISHER,DREW",UWW,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"VERGES,ISAAC",UWW,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,MISS 3PTR,"BARNSTABLE,MILES",UWW,11/15/23,Carroll,0,0,1,0,1,0,0,0,0,0,0,0
2,REBOUND OFF,"KELLEY,JAMES",UWW,11/15/23,Carroll,0,0,0,0,0,0,0,1,0,1,0,0
2,GOOD JUMPER,"BARNSTABLE,MILES",UWW,11/15/23,Carroll,2,1,0,0,0,0,0,0,0,0,0,0
2,FOUL ,"CHISLOM,TREVON",UWW,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,MISS FT,"NABER,JACOB",OPP,11/15/23,Carroll,0,0,0,0,0,0,1,0,0,0,0,0
2,REBOUND DEADB,TEAM,OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,MISS FT,"NABER,JACOB",OPP,11/15/23,Carroll,0,0,0,0,0,0,1,0,0,0,0,0
2,REBOUND DEF,"VERGES,ISAAC",UWW,11/15/23,Carroll,0,0,0,0,0,0,0,0,1,1,0,0
2,GOOD LAYUP,"BARNSTABLE,MILES",UWW,11/15/23,Carroll,2,1,0,0,0,0,0,0,0,0,0,0
2,MISS 3PTR,"WAFFORD,AARON",OPP,11/15/23,Carroll,0,0,1,0,1,0,0,0,0,0,0,0
2,REBOUND DEF,"KELLEY,JAMES",UWW,11/15/23,Carroll,0,0,0,0,0,0,0,0,1,1,0,0
2,GOOD LAYUP,"KELLEY,JAMES",UWW,11/15/23,Carroll,2,1,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"DANTE,PARADISIO",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"STEINIKE,JUSTIN",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,MISS JUMPER,"SIMPSON,ECKAHELO",OPP,11/15/23,Carroll,0,0,1,0,0,0,0,0,0,0,0,0
2,REBOUND OFF,"NABER,JACOB",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,1,0,1,0,0
2,MISS LAYUP,"NABER,JACOB",OPP,11/15/23,Carroll,0,0,1,0,0,0,0,0,0,0,0,0
2,REBOUND OFF,"SIMPSON,ECKAHELO",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,1,0,1,0,0
2,FOUL ,"KELLEY,JAMES",UWW,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"WAFFORD,AARON",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"BLAND,EVAN",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"KELLEY,JAMES",UWW,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"LAMBERT,ELIJAH",UWW,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"SIMPSON,ECKAHELO",OPP,11/15/23,Carroll,1,0,0,0,0,1,0,0,0,0,0,0
2,GOOD FT,"SIMPSON,ECKAHELO",OPP,11/15/23,Carroll,1,0,0,0,0,1,0,0,0,0,0,0
2,FOUL ,"BLAND,EVAN",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"BARNSTABLE,MILES",UWW,11/15/23,Carroll,1,0,0,0,0,1,0,0,0,0,0,0
2,SUB OUT,"BLAND,EVAN",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"WAFFORD,AARON",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"BARNSTABLE,MILES",UWW,11/15/23,Carroll,1,0,0,0,0,1,0,0,0,0,0,0
2,GOOD JUMPER,"SIMPSON,KOBE",OPP,11/15/23,Carroll,2,1,0,0,0,0,0,0,0,0,0,0
2,TIMEOUT 30SEC,TEAM,UWW,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"WAFFORD,AARON",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"NABER,JACOB",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"BLAND,EVAN",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"SMITH,LAMAR",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,FOUL ,"STEINIKE,JUSTIN",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"LAMBERT,ELIJAH",UWW,11/15/23,Carroll,1,0,0,0,0,1,0,0,0,0,0,0
2,SUB OUT,"BLAND,EVAN",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"SMITH,LAMAR",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"VICTORSON,ERIK",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"WAFFORD,AARON",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"LAMBERT,ELIJAH",UWW,11/15/23,Carroll,1,0,0,0,0,1,0,0,0,0,0,0
2,FOUL ,"VERGES,ISAAC",UWW,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"SIMPSON,KOBE",OPP,11/15/23,Carroll,1,0,0,0,0,1,0,0,0,0,0,0
2,GOOD FT,"SIMPSON,KOBE",OPP,11/15/23,Carroll,1,0,0,0,0,1,0,0,0,0,0,0
2,SUB OUT,"WAFFORD,AARON",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"BLAND,EVAN",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,TIMEOUT TEAM,TEAM,UWW,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,FOUL ,"SIMPSON,KOBE",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"BARNSTABLE,MILES",UWW,11/15/23,Carroll,1,0,0,0,0,1,0,0,0,0,0,0
2,SUB OUT,"BLAND,EVAN",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"WAFFORD,AARON",OPP,11/15/23,Carroll,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"BARNSTABLE,MILES",UWW,11/15/23,Carroll,1,0,0,0,0,1,0,0,0,0,0,0
2,MISS JUMPER,"SIMPSON,KOBE",OPP,11/15/23,Carroll,0,0,1,0,0,0,0,0,0,0,0,0
2,REBOUND DEF,"VERGES,ISAAC",UWW,11/15/23,Carroll,0,0,0,0,0,0,0,0,1,1,0,0
1,TURNOVER ,"LARSEN,CHASE",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,1
1,STEAL ,"KELLEY,JAMES",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,GOOD LAYUP,"CAPSTRAN,CARTER",UWW,11/21/23,Augustana,2,1,0,0,0,0,0,0,0,0,0,0
1,ASSIST ,"CHISLOM,TREVON",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,1,0
1,FOUL ,"BARNSTABLE,MILES",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,GOOD JUMPER,"KNUTH,TYLER",OPP,11/21/23,Augustana,2,1,0,0,0,0,0,0,0,0,0,0
1,MISS 3PTR,"CHISLOM,TREVON",UWW,11/21/23,Augustana,0,0,1,0,1,0,0,0,0,0,0,0
1,REBOUND OFF,"KELLEY,JAMES",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,1,0,1,0,0
1,FOUL ,"HAMILTON,MIKEY",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,GOOD FT,"KELLEY,JAMES",UWW,11/21/23,Augustana,1,0,0,0,0,1,0,0,0,0,0,0
1,GOOD FT,"KELLEY,JAMES",UWW,11/21/23,Augustana,1,0,0,0,0,1,0,0,0,0,0,0
1,FOUL ,"CHISLOM,TREVON",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,MISS FT,"KNUTH,TYLER",OPP,11/21/23,Augustana,0,0,0,0,0,0,1,0,0,0,0,0
1,REBOUND DEADB,TEAM,OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,GOOD FT,"KNUTH,TYLER",OPP,11/21/23,Augustana,1,0,0,0,0,1,0,0,0,0,0,0
1,SUB OUT,"KNUTH,TYLER",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB IN,"ANDERSON,ZACH",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,MISS 3PTR,"BARNSTABLE,MILES",UWW,11/21/23,Augustana,0,0,1,0,1,0,0,0,0,0,0,0
1,REBOUND DEF,"ROMERO,DANI",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,1,1,0,0
1,MISS JUMPER,"HAMILTON,MIKEY",OPP,11/21/23,Augustana,0,0,1,0,0,0,0,0,0,0,0,0
1,REBOUND DEF,"BARNSTABLE,MILES",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,1,1,0,0
1,TURNOVER ,"CHISLOM,TREVON",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,1
1,STEAL ,"ROMERO,DANI",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,GOOD 3PTR,"ROMERO,DANI",OPP,11/21/23,Augustana,3,1,0,1,0,0,0,0,0,0,0,0
1,ASSIST ,"ANDERSON,ZACH",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,1,0
1,FOUL ,"GILLINGHAM,COLTON",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,GOOD LAYUP,"KELLEY,JAMES",UWW,11/21/23,Augustana,2,1,0,0,0,0,0,0,0,0,0,0
1,ASSIST ,"CHISLOM,TREVON",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,1,0
1,MISS JUMPER,"ANDERSON,ZACH",OPP,11/21/23,Augustana,0,0,1,0,0,0,0,0,0,0,0,0
1,REBOUND DEF,"KELLEY,JAMES",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,1,1,0,0
1,GOOD 3PTR,"CHISLOM,TREVON",UWW,11/21/23,Augustana,3,1,0,1,0,0,0,0,0,0,0,0
1,ASSIST ,"CAPSTRAN,CARTER",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,1,0
1,MISS 3PTR,"LARSEN,CHASE",OPP,11/21/23,Augustana,0,0,1,0,1,0,0,0,0,0,0,0
1,REBOUND OFF,TEAM,OPP,11/21/23,Augustana,0,0,0,0,0,0,0,1,0,1,0,0
1,TIMEOUT MEDIA,TEAM,OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB OUT,"GILLINGHAM,COLTON",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB OUT,"LARSEN,CHASE",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB IN,"HAWKINS,MATT",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB IN,"AYENI,ANDREW",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,GOOD LAYUP,"HAMILTON,MIKEY",OPP,11/21/23,Augustana,2,1,0,0,0,0,0,0,0,0,0,0
1,GOOD JUMPER,"CHISLOM,TREVON",UWW,11/21/23,Augustana,2,1,0,0,0,0,0,0,0,0,0,0
1,GOOD 3PTR,"HAWKINS,MATT",OPP,11/21/23,Augustana,3,1,0,1,0,0,0,0,0,0,0,0
1,ASSIST ,"ANDERSON,ZACH",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,1,0
1,MISS LAYUP,"BARNSTABLE,MILES",UWW,11/21/23,Augustana,0,0,1,0,0,0,0,0,0,0,0,0
1,REBOUND DEF,"ANDERSON,ZACH",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,1,1,0,0
1,TURNOVER ,"HAMILTON,MIKEY",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,1
1,STEAL ,"KELLEY,JAMES",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,TURNOVER ,"KELLEY,JAMES",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,1
1,STEAL ,"ROMERO,DANI",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,MISS JUMPER,"AYENI,ANDREW",OPP,11/21/23,Augustana,0,0,1,0,0,0,0,0,0,0,0,0
1,REBOUND OFF,"HAMILTON,MIKEY",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,1,0,1,0,0
1,GOOD DUNK,"HAMILTON,MIKEY",OPP,11/21/23,Augustana,2,1,0,0,0,0,0,0,0,0,0,0
1,MISS JUMPER,"CHISLOM,TREVON",UWW,11/21/23,Augustana,0,0,1,0,0,0,0,0,0,0,0,0
1,REBOUND OFF,"CAPSTRAN,CARTER",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,1,0,1,0,0
1,FOUL ,"AYENI,ANDREW",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,MISS FT,"CAPSTRAN,CARTER",UWW,11/21/23,Augustana,0,0,0,0,0,0,1,0,0,0,0,0
1,REBOUND DEADB,TEAM,UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB OUT,"CHISLOM,TREVON",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB OUT,"HOYTINK,JT",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB IN,"LAMBERT,ELIJAH",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB IN,"VERGES,ISAAC",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB OUT,"ROMERO,DANI",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB OUT,"HAMILTON,MIKEY",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB IN,"AMBROSE,EVAN",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB IN,"COOPER,ANTHONY",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB IN,"GILIBERTO,NICOLAS",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,MISS FT,"CAPSTRAN,CARTER",UWW,11/21/23,Augustana,0,0,0,0,0,0,1,0,0,0,0,0
1,SUB OUT,"ANDERSON,ZACH",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,REBOUND DEF,"COOPER,ANTHONY",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,1,1,0,0
1,MISS 3PTR,"COOPER,ANTHONY",OPP,11/21/23,Augustana,0,0,1,0,1,0,0,0,0,0,0,0
1,REBOUND DEF,"VERGES,ISAAC",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,1,1,0,0
1,MISS 3PTR,"BARNSTABLE,MILES",UWW,11/21/23,Augustana,0,0,1,0,1,0,0,0,0,0,0,0
1,REBOUND DEF,"COOPER,ANTHONY",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,1,1,0,0
1,GOOD 3PTR,"COOPER,ANTHONY",OPP,11/21/23,Augustana,3,1,0,1,0,0,0,0,0,0,0,0
1,ASSIST ,"GILIBERTO,NICOLAS",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,1,0
1,FOUL ,"HAWKINS,MATT",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB OUT,"CAPSTRAN,CARTER",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB IN,"BARNSTABLE,DELVIN",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,GOOD LAYUP,"LAMBERT,ELIJAH",UWW,11/21/23,Augustana,2,1,0,0,0,0,0,0,0,0,0,0
1,ASSIST ,"KELLEY,JAMES",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,1,0
1,MISS LAYUP,"HAWKINS,MATT",OPP,11/21/23,Augustana,0,0,1,0,0,0,0,0,0,0,0,0
1,BLOCK ,"KELLEY,JAMES",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,REBOUND DEF,"VERGES,ISAAC",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,1,1,0,0
1,GOOD 3PTR,"BARNSTABLE,MILES",UWW,11/21/23,Augustana,3,1,0,1,0,0,0,0,0,0,0,0
1,ASSIST ,"BARNSTABLE,DELVIN",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,1,0
1,TIMEOUT 30SEC,TEAM,OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,MISS JUMPER,"HAWKINS,MATT",OPP,11/21/23,Augustana,0,0,1,0,0,0,0,0,0,0,0,0
1,BLOCK ,"BARNSTABLE,MILES",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,REBOUND DEF,"VERGES,ISAAC",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,1,1,0,0
1,TURNOVER ,"KELLEY,JAMES",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,1
1,STEAL ,"COOPER,ANTHONY",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,MISS JUMPER,"AMBROSE,EVAN",OPP,11/21/23,Augustana,0,0,1,0,0,0,0,0,0,0,0,0
1,REBOUND DEF,"VERGES,ISAAC",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,1,1,0,0
1,GOOD LAYUP,"KELLEY,JAMES",UWW,11/21/23,Augustana,2,1,0,0,0,0,0,0,0,0,0,0
1,ASSIST ,"LAMBERT,ELIJAH",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,1,0
1,MISS 3PTR,"GILIBERTO,NICOLAS",OPP,11/21/23,Augustana,0,0,1,0,1,0,0,0,0,0,0,0
1,REBOUND DEF,"LAMBERT,ELIJAH",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,1,1,0,0
1,GOOD 3PTR,"BARNSTABLE,DELVIN",UWW,11/21/23,Augustana,3,1,0,1,0,0,0,0,0,0,0,0
1,ASSIST ,"KELLEY,JAMES",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,1,0
1,MISS 3PTR,"GILIBERTO,NICOLAS",OPP,11/21/23,Augustana,0,0,1,0,1,0,0,0,0,0,0,0
1,REBOUND OFF,"COOPER,ANTHONY",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,1,0,1,0,0
1,TURNOVER ,"AMBROSE,EVAN",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,1
1,STEAL ,"KELLEY,JAMES",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,FOUL ,"AMBROSE,EVAN",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB OUT,"KELLEY,JAMES",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB IN,"CHISLOM,TREVON",UWW,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB OUT,"AMBROSE,EVAN",OPP,11/21/23,Augustana,0,0,0,0,0,0,0,0,0,0,0,0
